alpha,beta,theta,delta,label
12.897805181049462,25.51573526465352,6.3391219790031315,2.9249390777259094,bike
8.718765489139807,15.70662885697053,4.131663585076292,1.4337456165002846,phone
14.033995229981901,18.238393801783484,6.832289556033001,3.266545925049224,house
16.2796357775386,16.999369495833086,8.228186190422859,4.23809380666962,tree
10.708645687502942,19.584868881459062,5.463295203736782,2.269906627320449,car
11.486827890696864,24.765981791191447,5.95213695006357,2.673811654907232,bike
8.006513536423011,15.237935121223252,3.5846005532466925,1.4211808178743506,phone
13.139775732723658,18.70298799131327,7.253956163323826,2.996798370256242,house
15.921548431117287,17.12427033829641,8.285430440749744,4.465886871987475,tree
9.343187485733726,19.435258645304884,4.953787495748184,2.3207243514320055,car
12.089655679160423,25.32464831153313,5.500290336282802,3.2203814562857813,bike
8.229634353146393,14.869505793384153,4.3092008783828755,1.051120254774942,phone
14.152093840910343,17.416461368437066,6.821856146433079,3.330503301608254,house
15.873147223871447,16.294308408412814,7.946220256170855,3.7189954502381988,tree
10.17671786405435,20.501219535264582,5.380214817570099,2.2479685683196653,car
12.033073562419343,25.641355060322482,5.938748190454823,2.9693166500302324,bike
7.108694632514836,14.0391226114756,3.810268809378162,1.145589538364769,phone
13.696271344218898,18.152669485111755,7.321352245945318,2.8995504427483927,house
15.781562945012073,17.682567586035688,7.62895795007938,4.196588026885167,tree
10.042898500007546,20.951013521877634,4.925900593726765,2.1150885106767774,car
12.999313021641083,24.79185531990833,5.863195687505103,2.789614118991053,bike
7.292800787181164,15.060264957760376,4.407777846803133,1.3173957954045967,phone
14.468981397593215,18.839604203940883,6.861104332928397,2.9701035093197885,house
15.459219765082999,17.645380945624737,8.43554215640025,4.268585027295989,tree
10.43909569510947,20.92347837032751,4.555623049771382,2.2069546804836624,car
12.734545844518685,24.585083222345986,5.8656831778389105,3.0086701666852957,bike
7.280237461385244,15.393732516847601,4.25782006828263,1.062675878569093,phone
13.778420641071092,18.036444191920264,7.222276202523713,2.975899489619874,house
16.990881178568404,16.29535808290331,8.050731036512216,3.5640608726668397,tree
10.527698388618393,19.053529751772007,5.460988174950108,2.392330218632062,car
11.247453533496312,24.605741349575098,6.380017760984845,2.5645999493455363,bike
8.648835847290556,15.681075831694319,3.925279427138334,1.023346957495182,phone
14.77834553875887,18.197796221569934,7.472425404969685,3.10586195141737,house
15.739407343855207,17.902033790811405,8.059019805165414,3.5760941657110648,tree
9.87573941664903,20.377714267907027,4.751089222637838,2.126066379354027,car
12.680866589918509,25.259734624242594,5.981519523788948,2.9663630341610707,bike
8.092266341722432,15.081199636727437,4.3346671913084265,1.4888808897188572,phone
14.087624599984604,17.399152892789537,7.084305596232577,3.0909960382982176,house
15.732821918811151,16.127266198561703,7.694549899423368,3.7142056819508626,tree
10.711419646429347,20.656761776598675,5.218442371881798,2.06867698908019,car
12.782354191804883,24.16851873332709,5.723951655615147,3.400267664667935,bike
7.405917361980219,14.034795715359987,4.162302848239507,0.8873491347840035,phone
13.342311872740815,18.859191884385815,7.362486331754344,3.0769724764876534,house
16.948747030928974,17.072966542343316,7.997635608376536,3.5876971019156985,tree
9.87838114138507,19.188295054964104,4.556890423259989,2.352456189988488,car
12.958595830567775,25.1631831171085,6.3009813628207185,2.5797543749119933,bike
7.709533074874242,14.422473665120055,3.5689890493605856,1.3272471400646195,phone
14.329701285726102,17.131583666555183,7.157129305342334,2.9310101058964313,house
16.354062482031306,16.08806527116457,8.111683022113079,4.032924767645805,tree
9.959345597102178,20.554276104824936,5.469883500961923,2.0243642890958213,car
11.86353900309397,25.805536635799466,6.124220900573605,3.0236535251177337,bike
8.384407761299972,15.650554065459339,3.792906074332845,1.354928555405061,phone
13.491336430944907,17.90683478471673,7.0560734402311915,2.9592384115219597,house
16.447859196772303,16.637351186098627,7.9532565946905605,4.072918946090335,tree
10.440940666110144,20.982899639612608,4.995522271044827,1.8712254438139613,car
11.305922461436008,25.991351166198395,5.93028918058995,3.0152684442621487,bike
8.71410827938619,14.85464170851807,3.90015452587855,1.0070117629326765,phone
13.429929052972867,18.346790752281443,6.969667866134705,3.136541608064589,house
15.09115912499297,17.156523164776516,7.797981874790022,3.9841555063351115,tree
10.291693065248316,19.802606755772498,5.193417663439476,1.8850492883724177,car
11.044318436786128,24.6290204773648,5.592616734083645,2.7036324401754697,bike
8.879270023769248,14.533604457267707,3.7779723929639326,0.8166091132392281,phone
14.168281625231375,18.29120963796238,7.305419014039724,3.397494565520684,house
15.951842209145761,16.78409692965775,8.476814361970847,3.517199550946078,tree
10.1838227528722,19.449505189924885,4.855148963836672,2.0699357469335222,car
11.767750367031981,24.216162705592975,6.199101187800572,3.0572433379873436,bike
8.314246272094298,15.972162882319985,4.041302248781326,1.4129611153735697,phone
13.897257874725796,18.728789918510998,6.870873756866348,2.930812324683107,house
15.4217905494457,16.966039141412892,7.899030159400365,4.252862025308647,tree
10.509671262563344,20.454822363580806,4.600250588643224,1.928880448266253,car
12.58473255668115,24.098600879351377,6.271866969824853,2.6109106273847287,bike
7.109926228858066,14.341324157619827,4.3330877346641685,1.1937106232736376,phone
14.321924846802737,18.267743225207372,7.178885529571829,3.293588449776079,house
15.158916883276252,17.141568050114014,7.512003254124778,3.937427068136638,tree
9.897874619933354,19.828119106030517,4.6157120279570485,2.158467915413371,car
12.651439524442944,25.361193105282904,6.4153114326266145,3.2067519355596756,bike
7.93424385544905,14.734513829384444,3.6579751197229577,0.8566909233821446,phone
14.120550514158602,18.404393004469494,7.452817973308429,3.139663735533162,house
16.035681410966937,16.593487091832593,7.830739359276439,3.7747559983767296,tree
10.25768798919837,19.036403352792416,4.777066240764622,1.8016097781134406,car
11.58161938127648,24.26985863335046,6.04765808235996,3.3166258278261815,bike
7.517943488018605,15.529987408724498,3.961268925160379,1.3814506201898602,phone
13.616616445431681,17.893987129865355,6.847880828216331,2.8212812186405336,house
16.192559061017274,16.62345641280091,7.747227238865106,4.102165362601189,tree
9.224611142684056,19.881389098172782,4.966084281891318,1.8990772816143613,car
11.104461657323776,24.496743413581072,6.080146671333888,2.9936722407343526,bike
7.292827486618755,14.94445348243042,3.877675993714509,1.1413463173380876,phone
13.03810220032039,18.579417287937712,7.02058442917472,3.0840291211514956,house
15.424245363512211,16.813823545434577,8.396034247237992,4.190497676224631,tree
10.96849310605132,20.62009262587364,4.680454438210319,2.2061151676225146,car
12.470252130239167,24.660062964298696,5.809117414696381,2.609315320624601,bike
8.68519642198661,14.152761798793074,4.067441234428223,1.1359185806262024,phone
13.010061803727886,18.162225699189168,6.669914282602282,3.0497667835394524,house
15.651570816303757,17.544823538789153,7.615478063242387,3.7649831654814707,tree
9.826236073655798,20.700658218130325,5.312085942765092,2.499005137039774,car
11.953703888153234,25.825796236781226,6.410669632342602,2.6260508838308336,bike
7.665851454332808,14.647514855357253,4.278190267611922,1.1497318639415588,phone
13.820444179582351,17.118944667649995,7.113332110885266,2.8244734197344625,house
15.788124592817645,17.850983981359136,7.709964447509503,3.922462008351761,tree
10.43716986335494,20.531946006675902,4.589084444578343,1.8308748148225131,car
11.626281606342532,25.401557914070406,6.069849236071994,3.452555145400263,bike
8.462845693297483,15.9069781067965,4.431856191186388,1.075981188230647,phone
14.775883941671058,18.9090047303177,7.320892614165322,3.455150507908173,house
16.531934937853396,16.451237924324914,7.854713036955351,4.465882010034495,tree
10.824973728838154,20.216548166475523,4.865888289010276,1.900696363579414,car
11.419017224583493,24.436456289633515,5.857837239207114,2.9954075073408446,bike
8.953613700276199,14.149204057116155,4.492624568754996,0.8593969911966602,phone
13.775047133124234,17.99714363315889,7.058095515513551,3.029072561295203,house
16.01231177486608,16.35982314166727,7.972836799947348,3.649564010975185,tree
10.069333257821299,20.702013702938547,4.929861727558322,1.971276061302421,car
12.35203552312434,25.806140838205135,6.1838342375294895,2.782751382787806,bike
8.736165500159407,14.306756281126956,3.7607837776647504,1.1570407341413045,phone
13.42568445785565,18.07736852467618,6.888341770278477,3.4894944998997173,house
15.435182218509421,16.987933485911103,8.413862291552666,4.019011969170021,tree
10.278918236912721,19.335286425628002,4.724294804424773,2.4804435405631144,car
12.553556196013211,24.914127979921485,6.196128064425261,2.8160471407401957,bike
7.400578716346277,14.727438427191172,4.433955043418327,1.3137817749749976,phone
14.558533474712686,17.83014219312195,6.6889147609818975,3.1397436363881703,house
15.704377845041694,17.26029059366013,7.849829664216051,3.7293688481374363,tree
9.317699803864066,20.382559184682652,5.277289743803202,2.0918764372172953,car
12.929907599007796,25.08295423396645,6.406938321483505,3.0702122349572543,bike
8.730404241023699,14.189718913078332,3.8321195702487256,0.8123023613191747,phone
14.397207508097992,17.308433252212726,7.034607827548757,3.1976339284486937,house
16.189004817955425,16.55572946467221,8.050098816200908,3.5276929384120175,tree
9.146120750021245,20.139790307523498,4.848149798549102,2.2056592118104126,car
11.005298665594085,25.157276746751787,5.503019757630089,3.252175137000619,bike
8.300850970078738,15.958730238139722,3.720790573397636,0.9988136024822407,phone
13.924343109254718,17.771867713233384,6.7880988936335696,3.0975309489851743,house
16.295968521098388,17.199776775706592,8.373310933233649,4.161707202954224,tree
10.770257359967992,19.354690921407908,5.061395009084368,2.3526251172120483,car
12.864470079850356,25.244070349505545,5.87333050527619,2.8813654883521025,bike
7.1207054120559405,14.838416928735164,3.54472924483498,0.8329154930825339,phone
14.569826514366001,17.315471314689482,7.44072830952812,2.986558662018316,house
16.40537234360483,16.887351408989694,8.286770466922208,3.7349328220047058,tree
9.191854769340793,19.671683224908328,5.453767538870384,1.938589721216871,car
12.966312758262756,25.615945045658506,5.57768023632737,2.7462063035411703,bike
7.80705698583874,14.63909312933529,3.9832483461739128,1.1085541224748627,phone
14.33392872139597,17.574410006773096,7.1548816786420755,3.283610980853613,house
16.632287806008957,16.214838483236058,7.998133345665339,3.5452796514908242,tree
9.871509600443824,20.619844893874326,4.719120189199894,1.862244379707391,car
12.819478509947018,25.986476232667325,6.117955427942313,3.351461986267168,bike
7.581819347028894,15.466310361853875,3.71403218496509,1.3326905142335792,phone
14.44136828284429,18.520260593432525,6.563292019160855,2.8056928631123563,house
16.685154413847748,16.69418152131434,7.74859699556914,4.317793492120116,tree
10.676268675590867,19.421392751300733,4.8924117491822665,2.357806232018381,car
12.883954049936682,24.038232178693793,5.628248629495037,3.213385120618332,bike
8.669490615206142,14.636088198731457,3.8521262935756595,1.3390808367037994,phone
14.083780006666256,18.438533206737294,6.739717702751105,2.925413664616223,house
16.492422024358053,17.74108042059716,7.51992450508139,4.199223459735502,tree
9.57577817071273,20.762917586715318,4.798205920127323,1.8409313427585996,car
12.581364831003778,25.612344774235716,6.011998336913268,2.9559283312764353,bike
7.340674191980215,14.811559914520638,4.090350230272645,0.929113971898052,phone
13.981713547264931,17.129227148841547,6.7364579171080825,2.851811436806397,house
16.298657836979782,17.58793498720575,8.415784234299428,3.6689400522222355,tree
10.428767240923772,20.981109916687263,4.789342365747958,2.1577517214550817,car
12.184265324130088,25.486204334364448,6.383548064711049,3.1328539346811004,bike
8.987396049573096,15.947112933444206,3.7303029900765643,1.336770375513094,phone
13.825749002956407,17.963210963420043,6.868116335267332,2.818967404661271,house
15.62671664779878,17.98653576275991,8.013977972260383,3.5320712792251228,tree
10.194244699755643,20.673571686942992,4.813378012019664,2.441251138195521,car
12.1126311117214,25.04123600751293,6.319272782394005,2.6694603008576907,bike
8.821422900751404,14.616845610976426,3.741006649479387,1.3770539418191015,phone
13.327468827872439,18.70312016777023,6.7043834755793,3.1530985815364945,house
16.699648451333424,17.45386988302773,7.6541260050403155,4.471440602333222,tree
10.391244545411023,20.118139386882984,5.1617640229689,2.486985967714316,car
11.778619935045004,24.56074716080946,6.43460526742203,3.1377535940871604,bike
7.684447307559275,14.437599098978147,3.6333408621265857,1.1106784414782334,phone
13.901887889930993,18.816504027591595,6.686710902948699,3.2925617804000518,house
16.432557284838992,17.428757949277358,8.118818783483087,4.17179414796266,tree
10.352336754621007,19.43236877016763,4.553070574969983,2.4888093269675977,car
12.754176354436188,24.580542146542715,5.53401264869838,2.709435004879363,bike
7.262248698138951,15.614156869710385,3.828372540623406,1.2785726592677193,phone
14.62268771125444,18.90290384998016,6.505645142093115,2.823540555301759,house
16.090382790946165,17.21742110804375,7.543721169568428,4.107288684763844,tree
9.419748045103574,20.89889666225918,5.3967896845719014,1.9956935090981287,car
12.461658150146176,25.51805046735734,5.608893659594289,2.8494679636991305,bike
8.46154289354746,15.962330750616522,3.7794612952667315,1.104020411642221,phone
14.709613386660434,17.888029356112526,7.367487197952619,2.9570474438646546,house
16.650774849802985,17.31916794814031,7.509401325661007,3.540487676308593,tree
9.004396264057576,19.300354961569777,5.215037039510207,1.8264188376223078,car
12.631520818368537,25.31315700881436,6.0198913285579625,3.029057919033174,bike
7.088672345433112,14.589251178543064,4.31961648493944,1.2758398844733423,phone
13.63054395228646,18.378013775057536,6.6645954186743275,3.0508919658380407,house
15.508974415006561,17.93383376696224,7.697486026280649,4.1586724814021965,tree
10.645321942790401,20.685533183399222,4.83295322701941,2.2692303355304277,car
11.739173613836124,24.717101079289087,6.1242537827078,2.8057415509924004,bike
8.947747100022626,14.615593782544273,4.495002593295343,0.8410594085536112,phone
14.14654471418305,17.05441298937527,6.819551684091572,3.131961716946267,house
15.091750018028229,16.84023579444675,7.935518026816595,4.488760941133749,tree
10.755953829811324,20.946311272704747,4.841095129552569,2.33825740322679,car
12.379980549762875,25.626466173479056,5.619477013803943,3.2848606486054015,bike
8.063213794529219,14.843172166049024,3.7537171533394535,1.4383827039954136,phone
13.25303141898325,18.829707863170107,6.918781858703473,3.451766861451036,house
15.310198731175769,16.577649744197437,8.189124377471984,3.591332676332179,tree
10.794560315978586,20.131609379696805,4.538934740203642,1.8231225064752092,car
12.983110037793319,25.638180810351493,5.618865577387295,3.4339541969608574,bike
7.6634736282371705,15.469874552596458,3.8492335561607303,0.8595023047807482,phone
14.940881219002943,17.186298198919882,6.710994713444722,3.132047266074232,house
15.448472033862458,16.682042257547085,7.95235901180536,4.039252140152087,tree
9.780905852858814,19.75224132769366,5.370126184566628,1.8785990716404535,car
12.430751667736994,25.238477055738283,5.698589200646202,2.7551969157993006,bike
7.400909333798245,14.849671174340012,4.096967339807247,1.1758889481317107,phone
13.015484225874657,18.921633775807692,7.364527053798664,3.4730031390092755,house
15.801900670747976,16.553903541330286,7.756809655485902,3.9995322879620825,tree
10.045881879250068,20.73121930232235,5.061464093056705,2.4103534989393025,car
11.835829707690545,25.962638659112304,6.268187147289343,2.6257751597077545,bike
7.941497951624955,14.894539052484857,4.177072835690939,1.2396356207748458,phone
14.409980810760288,17.101741047448485,6.929750068110403,3.2734103994509964,house
15.363685007454198,17.857043923110155,8.34930760022786,4.052503611463911,tree
9.928860758724833,19.027472803823866,4.586766835965007,2.087081726984143,car
12.881305431915623,25.687673930877402,5.879514734757786,3.127705885484167,bike
8.39512553811941,14.204370571192879,4.107614054281141,1.26963650916492,phone
13.073417047248038,17.873882800589975,6.91696324269381,2.8832327391786357,house
15.692702502197383,17.597064527884328,8.461736243782855,3.5354837916894937,tree
9.666651657286666,19.794210335826556,4.761480414051599,2.4700552035251535,car
12.653678066683636,25.07314279589401,6.285138807679628,3.2725449810221003,bike
7.278124542221494,14.307456220126172,3.5250764216904837,1.1089943226222823,phone
14.961860250560274,17.11766583441413,6.897284955978898,3.144894846177927,house
16.626712832089865,16.86597827281415,7.859268365353855,4.163062818648362,tree
10.802431734392135,19.149415107047073,5.046752966750767,2.178734806502656,car
12.314856431630243,25.42262656676275,6.008138434610499,2.6766940725990613,bike
8.387167105580362,15.156319352568877,3.8375053392411194,0.9937894294697907,phone
13.96135464032547,17.885524243901504,7.134671125079731,3.453502685235207,house
15.332453236718273,16.89867547929612,7.5960862439615395,4.423137444722392,tree
9.153679455036109,19.162403227064768,4.585603579378828,2.439897100199646,car
12.134731317907237,25.376552956377726,6.001910345671294,3.476039864233658,bike
8.55467289423106,14.107058397593937,4.158778307492578,0.8809175140120086,phone
13.017627306175186,18.17519369569071,7.291681759167263,3.3477750054847166,house
15.5919297417209,17.22751731227349,8.338502007048733,3.753166282728545,tree
10.793531237963675,20.41874384230679,4.938963058209586,2.362980191260334,car
12.020424493075591,25.35436191323308,6.480768878443729,2.9073655578061377,bike
7.441546785887824,14.388727043486254,4.08222808280822,1.0455271451662562,phone
14.916268552449218,17.17193475295288,7.258394349161018,2.9808305975608453,house
15.01879413523624,17.395021421701916,8.152973110581195,4.422349406525307,tree
10.30510213782537,19.85035895865169,4.827415231359996,2.0123947667020112,car
12.890932296710494,24.048119982016527,6.42274012828144,2.95093496806782,bike
7.799231240054109,15.287223604650638,4.371597579731017,1.3144502647591811,phone
14.180159360625428,18.393963500297296,6.531162070522412,3.161366748999976,house
16.09146704552234,16.587041515754102,7.655164523542939,3.945701747110303,tree
9.353315043313234,19.73207011680678,5.004835529670765,2.405928138168683,car
11.853834497486561,24.59319198951597,6.254157051134242,2.764513631027189,bike
8.340792833808242,15.132745111308633,4.028265392723867,1.4956720876393539,phone
13.074052167546107,18.918399613700515,6.620547337924159,2.871187553447582,house
15.375671856219396,16.06711191521781,8.268120432608699,3.7280409149020106,tree
10.634892318124106,19.498324630978413,4.980761922160383,1.8692010519518831,car
12.577282890332894,24.870248454714808,6.080571078382097,2.817209790082947,bike
7.318572464894775,15.706527461767516,4.475207943514568,1.3381329873318586,phone
13.868228693176398,18.546984836499014,7.421250065969932,3.2550365021696877,house
15.613372183307929,16.13522905302922,7.86077857613409,4.2676903976794955,tree
9.945931351274897,20.80182953454603,4.522007091095071,1.8496415007862845,car
12.295962888160648,25.765963621218987,5.825080071050989,2.5225485728598995,bike
8.76389116346785,15.424474994336567,3.9206038488368633,1.3462686387169067,phone
14.735200989428742,17.90980364051634,7.189219893824282,3.0546515112107024,house
16.129529514500362,17.20913549501988,7.514290256375703,3.6959820924600124,tree
9.377040180688066,20.96803590108206,5.2834639128061305,1.8988541958949128,car
11.646624941854977,25.544216336435074,6.195226531356271,2.936112966260608,bike
8.333086441742061,14.634315933639902,4.174449261696028,1.4494857600947253,phone
13.550237943056366,17.349461352420185,6.657479843897482,3.2108988202776847,house
16.833793129530562,17.64454863211322,8.231973340542606,4.4831361530411,tree
10.471293026373342,20.3639335856871,5.180250327415639,2.106437191568869,car
12.934055211010499,24.86152354947267,5.576828536454526,3.347499361722705,bike
7.078468840072483,15.917969459398662,3.8357297557512973,0.9088666821714894,phone
13.619911273308347,18.77421032276882,6.877241633494046,2.854358083002916,house
15.863535738645261,16.444901350007303,8.056025555508665,4.193283375048347,tree
9.009254128176064,20.59365232561752,5.388763170288676,2.0743570008757057,car
12.928074587118044,25.62546372926526,6.155035274716374,2.778591324392567,bike
8.199469936333486,15.228378338037905,4.401479194365549,0.9264168945167248,phone
13.877103205196137,18.56928197712178,6.893427990086739,3.3451796260193243,house
16.539028531310596,16.988065985562013,7.847496067568373,4.230317112972486,tree
9.287715369416537,19.12980648446263,4.5122581760604925,2.392164564481559,car
11.48395627771402,25.862047430023868,6.1870613167327955,3.046563493086379,bike
8.46918673935027,15.597535692392727,3.9649786776134937,0.9943765009825025,phone
14.99011305322329,17.318733909409925,7.161650371233016,2.8121398749350366,house
15.354305639707073,16.57715790826764,8.135179562454297,4.111186591687843,tree
9.614805775220963,19.287054060916855,5.17561456872571,2.410012716513844,car
11.446405588957209,24.87278179517398,5.799042904518749,2.7613142511430846,bike
7.019540022312784,14.635566559317098,4.1583251404811445,0.8705563204034115,phone
14.611408219475514,17.36936497502035,7.384987587764599,2.972764171578233,house
16.95027137676608,16.940381436780584,8.114491568025306,4.181820340552302,tree
10.841827354678582,19.308401035120273,4.645043976921334,2.0000855432275224,car
12.538248814287174,24.843568691359238,6.461106286707493,3.298306811947018,bike
8.557631634411075,14.066298709227846,4.162618052354743,0.8796360704884293,phone
13.750150129568786,18.50885018986727,7.45168984573322,3.227227038569692,house
15.575573333145693,17.44870186150827,8.047866356704828,3.8741461956790864,tree
10.575141631256097,19.316584391105867,4.6597488043528585,2.0259300438482413,car
12.40996316551483,25.753346350852308,5.750535495355133,2.7065604507185634,bike
7.297369010169284,14.37962537640444,3.5422665602632737,1.1856031096000115,phone
14.057577621583977,17.45970443873722,6.566354902458272,2.882045204045259,house
16.2762754564021,17.804566852709293,7.902170680466684,4.0591052819021165,tree
10.976635481876471,19.82583427319171,5.492221446078863,1.8024772691697564,car
11.608528307204901,25.08818813955566,5.735438089947166,2.956331878322603,bike
8.756345920729709,14.930423195329945,3.6215184780632406,1.3454348417340642,phone
13.444923266667656,18.833058637825904,6.616592951316333,3.4781359564284697,house
15.730392761765994,16.919418249790585,7.849959611838063,4.148975762197551,tree
9.036580305839728,20.682652729745968,4.8828788473488105,2.4760027673009395,car
12.900346972749057,25.26693510268452,6.262206178518965,3.222282120874332,bike
8.527160186509493,14.507333259743591,3.9261490177662983,1.1397719375323452,phone
13.427153889730082,18.77637850791412,7.1041087042956885,3.160095384598424,house
16.15701145075713,17.93728914483379,7.792481460266595,3.8293087957312437,tree
10.28355900930577,20.108660456120358,4.919638420545093,2.1109724434489676,car
12.452177234632048,24.591810228632742,6.274228257297277,2.662632759647262,bike
7.112373307123166,14.170617872100399,3.725499058148384,1.1068160917833163,phone
13.247172529976915,18.571165037219266,7.2005958574667055,2.9526166909892706,house
15.16339707686827,17.58586618831112,7.825662318807893,3.9911747737038343,tree
9.392670261795084,19.921192153153655,5.283375166895151,1.882463047712467,car
11.389647799498123,24.785343460692694,6.38984827957089,2.5325634091418263,bike
8.036296222913224,14.267701998182135,4.363350800406119,1.282855345694785,phone
14.189685259516992,18.96232691621544,6.524233403918192,3.100911769729515,house
15.876752794034578,16.90162974663984,7.619494306336043,4.183247793067203,tree
10.523402188363491,19.51482145835312,5.4449646462549435,2.008348059779773,car
12.266653286499789,24.610919869190113,6.018606845421926,3.4910195157839228,bike
8.300910031114825,15.928340301077304,4.270841568845698,1.1873745851596333,phone
13.548522910379118,18.04786164015292,6.670641045656987,3.0236788774429075,house
15.765124611997248,16.99329834184581,8.097667860885032,4.417442373415113,tree
10.612636602175922,19.548981683419225,5.2085904504773755,2.4287236318393397,car
12.995075886241342,25.16784467131533,6.184905082854566,3.2675992052188128,bike
8.207875418502189,14.719222757395773,4.328789256350781,0.9737309204565818,phone
14.359798862697204,18.693407475107303,6.521076827972626,3.2257769291243883,house
15.470605485143187,16.995764519992207,7.551946680538685,3.519281021723341,tree
10.113174794529867,20.996650657079577,5.46859853203249,2.073227655126038,car
12.34058213878249,25.614690973790523,6.486747722167224,3.268958823555804,bike
8.334905181778092,15.068752976446774,3.8755560869802266,0.8212707770866219,phone
13.861383651736137,17.92301083753382,7.236717668932629,3.067326075296175,house
16.812936922951064,16.438787721994416,7.608556669737619,4.1743638193800034,tree
9.834402638968562,20.440520424346527,5.075061107810352,2.0931682957235194,car
11.876854750346727,25.276814675875155,5.809217550829829,2.748412353554972,bike
8.019068089384525,14.657524542158033,3.762644163102495,1.4980334787732845,phone
14.640972689087508,17.474676863445044,6.560827563747867,2.9356609488669685,house
16.871524781715305,16.87273794039496,8.326996447970382,4.042760933645355,tree
10.950199870810442,19.697665763597374,5.418189791893209,1.97476988429891,car
12.999518690258432,24.199874942145403,6.445052342071376,3.4326768322238665,bike
8.389392277594315,15.958679495604356,3.789881595563895,1.013267051042757,phone
13.30059648757523,18.68712007563134,7.396354804539872,3.1451959914193686,house
16.392866410964366,17.135660844216837,7.924105694523013,4.232600309664473,tree
9.675858552755068,20.442965724631122,4.99220124031094,2.3334188349692933,car
11.797781713604689,24.17110635396067,5.777197485221949,2.636537814034379,bike
7.8377407847684,15.814385748713237,4.468608681193524,0.9113541638167878,phone
14.807647736321481,18.581596510443912,7.040555166617843,3.472068907247858,house
15.177376934701392,17.82607018312636,8.45564117134484,3.7381079268731363,tree
10.374266294911589,19.010737929863975,5.079907817532835,2.4138581763873663,car
11.446618257505321,24.087962904830043,6.4449928897688755,3.447325504491833,bike
8.472741086360095,14.225776719043726,3.8103507489785193,0.9910951904190668,phone
14.15954611522419,18.714176516752495,6.520259611233037,3.079571788935989,house
16.559194159251415,17.99691122826376,7.625689764069921,3.8240527171884935,tree
10.045879108740792,20.97752666530341,5.3330825093992145,2.1689018479312083,car
12.425985748320349,24.68713156488259,6.068254153727885,3.405917181523455,bike
7.88004038711886,15.865505849192049,3.9494222769096163,1.0347189437699527,phone
13.926912045370809,17.894191131361872,7.141807884155774,3.294568863487912,house
15.147673737325187,16.097146435705607,7.528412300850466,3.656857658727822,tree
9.431488265141077,19.638209101699754,4.5130697153417545,2.3796713261040123,car
11.37388968366285,24.444076659994533,6.010783968465654,2.9264582607367573,bike
8.887779464517338,14.111195906738871,4.076826368173073,1.1625413758230785,phone
14.697359966644676,18.582235247617014,7.202932198766139,3.4215187740480264,house
15.761266857098157,17.38739328664,7.976493317023531,4.007628271194301,tree
10.423320350285566,19.123743722434362,5.186621011581035,2.324287481900458,car
11.004956117606817,24.491392441262285,6.30995682962382,3.4628690699413935,bike
8.41093496055685,15.804975464562062,4.475615967383533,1.0898006066448798,phone
13.020917008372725,18.087307598737592,7.2965165667587115,2.9861774078137286,house
16.05614393352286,17.58965599133702,8.45911499181201,3.505946976712399,tree
10.002088858180624,19.21529134288838,4.8640781602276615,2.472008159895019,car
11.084790463953949,24.001565540917227,5.839053236621183,2.98443755162578,bike
7.637381532041326,14.840318305916684,4.042284737121065,1.4611419992980674,phone
13.390342063671444,17.858858980148383,7.025745998276692,3.477728349589397,house
16.525765940548926,16.278737332837007,7.861605663691705,3.92623369445982,tree
10.612911646054089,19.094938469427124,5.362971496689349,2.015890584908582,car
12.702963240779443,25.44227033257097,6.4827361361625675,2.815507334922752,bike
7.171974783293766,15.886492386568394,4.219777236828576,1.2398219861048168,phone
13.309036163595996,18.34254714195594,7.451562044879139,3.296340188009589,house
15.115103738644047,16.791379851499865,8.45635390824383,4.361965416521487,tree
10.027402339615282,19.763913328277148,5.381847736955133,2.4712917453673793,car
12.547874028660326,25.6258272713904,5.772223895549634,2.613807286865144,bike
8.466561627020804,14.047308687019568,4.049614458083405,1.2524545074567994,phone
14.200846486735593,17.322970877351228,7.299882840829717,3.0533124135334635,house
16.004431636336975,16.18243064632048,8.01241417844903,4.470297505579303,tree
10.260096050486343,19.318207531129783,5.274726043772512,2.408877950704398,car
11.545363205161047,24.380558661387187,5.625190919205392,2.5141549272545696,bike
8.611552863644555,15.27424008581421,3.775339395255059,1.2999667230688419,phone
13.449610924246432,18.12385138347833,6.515872968683677,3.1404345931032247,house
16.649582123511745,17.647175380027416,7.659299233316532,4.33508030053717,tree
9.904909067290022,20.622803997069006,4.567141203775548,2.4763913879731456,car
11.170647706026855,25.61633085576458,6.347972428551507,3.1394114791711205,bike
8.178123533571535,15.723799938255732,4.385674966541494,1.2436401789688492,phone
13.159289010092369,17.94806037108151,7.2190047281889935,3.4105414252594044,house
16.00589130704639,17.542884083935366,8.442781960433464,3.989114665131903,tree
10.615482159376578,20.055056309182522,5.241717354563935,2.4530762830445627,car
12.02440737292378,24.41150183375009,5.853927362703468,3.0539316619769683,bike
8.5681798177595,15.289287560604427,3.710181211015245,1.1288111634596358,phone
14.668678657681342,18.62696206046196,7.340214311454046,2.9123511669988362,house
16.453037518414675,16.61591092946354,7.7997329957918655,4.494650596961215,tree
10.279490201009535,19.97738590277176,5.26020974666412,2.0375237356718987,car
12.349265918997673,24.139800432907045,5.515565200960539,2.502294187625654,bike
7.673172774048621,14.771678101378992,4.072756368591688,1.4480018933803467,phone
14.009736328101386,17.503498728493295,6.606765630070798,3.2603790076042527,house
15.867499326280882,17.55852987089797,7.722965876532017,4.210515838437256,tree
10.21277095008788,20.408399918619985,4.673013490053554,1.8110791881162867,car
